,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income_ratio
24829,30,90000,RENT,4.0,EDUCATION,E,10000,14.18,0,0.11,Y,10,0.1111111111111111
24830,27,76788,MORTGAGE,0.0,DEBTCONSOLIDATION,B,17000,12.42,0,0.22,N,10,0.22138875866020732
24831,27,60174,MORTGAGE,11.0,MEDICAL,B,3025,10.99,1,0.04,N,10,0.05027088111144348
24832,27,76800,MORTGAGE,3.0,EDUCATION,B,5000,11.49,0,0.07,N,7,0.06510416666666667
24833,29,76800,OWN,4.0,VENTURE,B,2400,9.62,0,0.03,N,10,0.03125
24834,27,70800,MORTGAGE,0.0,EDUCATION,G,20000,21.21,1,0.28,Y,8,0.2824858757062147
24835,28,76992,MORTGAGE,8.0,EDUCATION,B,1800,12.18,0,0.02,N,8,0.023379052369077308
24836,31,77000,MORTGAGE,4.0,VENTURE,C,10000,14.65,0,0.13,N,5,0.12987012987012986
24837,32,77000,MORTGAGE,9.0,EDUCATION,D,10000,16.77,0,0.13,Y,8,0.12987012987012986
24838,30,80004,RENT,2.0,DEBTCONSOLIDATION,B,10000,12.21,1,0.12,N,6,0.12499375031248437
24839,31,77000,MORTGAGE,15.0,HOMEIMPROVEMENT,B,6000,12.69,0,0.08,N,8,0.07792207792207792
24840,27,77000,MORTGAGE,12.0,EDUCATION,A,4900,6.03,0,0.06,N,7,0.06363636363636363
24841,28,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,2600,11.71,0,0.03,N,5,0.033766233766233764
24842,29,93000,RENT,1.0,HOMEIMPROVEMENT,B,10000,11.14,0,0.11,N,8,0.10752688172043011
24843,33,77000,MORTGAGE,9.0,PERSONAL,A,12000,7.29,0,0.16,N,10,0.15584415584415584
24844,27,77000,MORTGAGE,11.0,VENTURE,B,18500,11.11,0,0.24,N,10,0.24025974025974026
24845,34,95000,RENT,7.0,MEDICAL,B,10000,9.99,0,0.11,N,6,0.10526315789473684
24846,30,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,7.14,0,0.1,N,7,0.1038961038961039
24847,35,60350,MORTGAGE,15.0,MEDICAL,E,25000,16.82,1,0.35,N,5,0.4142502071251036
24848,29,95000,RENT,1.0,PERSONAL,B,10000,10.38,0,0.11,N,5,0.10526315789473684
24849,29,77000,MORTGAGE,3.0,PERSONAL,A,5000,7.14,0,0.06,N,7,0.06493506493506493
24850,30,77000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,1500,6.39,0,0.02,N,7,0.01948051948051948
24851,30,77000,MORTGAGE,2.0,PERSONAL,B,25000,12.18,0,0.32,N,10,0.3246753246753247
24852,27,71000,OWN,0.0,VENTURE,E,5000,17.39,1,0.07,N,9,0.07042253521126761
24853,27,102000,RENT,2.0,HOMEIMPROVEMENT,A,10150,7.49,0,0.1,N,6,0.09950980392156862
24854,28,77000,MORTGAGE,5.0,PERSONAL,B,15000,12.21,0,0.19,N,5,0.19480519480519481
24855,27,146000,RENT,3.0,VENTURE,C,10175,12.99,1,0.07,N,6,0.0696917808219178
24856,35,77040,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5900,5.99,0,0.08,N,7,0.07658359293873312
24857,29,44000,RENT,0.0,EDUCATION,B,10200,10.2,0,0.23,N,8,0.2318181818181818
24858,27,77065,MORTGAGE,11.0,PERSONAL,A,23700,6.17,0,0.31,N,10,0.3075326023486667
24859,27,48000,RENT,5.0,MEDICAL,B,10200,10.38,0,0.21,N,10,0.2125
24860,28,54400,RENT,0.0,MEDICAL,D,10200,16.89,1,0.16,N,5,0.1875
24861,29,77248,MORTGAGE,13.0,HOMEIMPROVEMENT,C,21600,13.85,0,0.28,Y,7,0.2796188898094449
24862,28,90000,RENT,1.0,PERSONAL,A,10200,8.9,0,0.11,N,8,0.11333333333333333
24863,35,77268,MORTGAGE,11.0,EDUCATION,C,7500,11.03,0,0.1,N,7,0.09706476160894549
24864,30,77270,MORTGAGE,9.0,HOMEIMPROVEMENT,A,3000,7.74,0,0.04,N,5,0.03882489970234244
24865,29,77367,OWN,12.0,EDUCATION,A,1000,7.37,0,0.01,N,9,0.012925407473470601
24866,31,21000,RENT,15.0,MEDICAL,A,11000,8.59,1,0.52,N,6,0.5238095238095238
24867,29,71400,MORTGAGE,14.0,PERSONAL,C,10000,14.27,1,0.14,N,8,0.1400560224089636
24868,28,77500,OWN,3.0,EDUCATION,A,8000,8.49,0,0.1,N,7,0.1032258064516129
24869,32,77500,MORTGAGE,3.0,PERSONAL,B,13000,10.99,0,0.17,N,10,0.16774193548387098
24870,30,77500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,9000,7.88,0,0.12,N,7,0.11612903225806452
24871,27,30000,RENT,8.0,DEBTCONSOLIDATION,B,11000,9.91,1,0.37,N,10,0.36666666666666664
24872,28,77544,MORTGAGE,2.0,PERSONAL,E,15000,16.63,0,0.19,Y,5,0.1934385639121015
24873,28,71652,MORTGAGE,11.0,PERSONAL,G,25000,20.03,1,0.35,N,9,0.34890861385585886
24874,33,32400,RENT,8.0,EDUCATION,A,11000,6.99,1,0.34,N,10,0.3395061728395062
24875,31,77940,MORTGAGE,3.0,DEBTCONSOLIDATION,B,16250,10.99,0,0.21,N,10,0.20849371311265075
24876,29,78000,MORTGAGE,2.0,PERSONAL,A,18000,6.62,0,0.23,N,5,0.23076923076923078
24877,33,78000,MORTGAGE,17.0,MEDICAL,C,3200,13.49,0,0.04,N,6,0.041025641025641026
24878,29,35000,RENT,4.0,MEDICAL,A,11000,8.59,1,0.31,N,10,0.3142857142857143
24879,33,78000,MORTGAGE,6.0,MEDICAL,C,20000,15.96,0,0.26,N,10,0.2564102564102564
24880,28,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,19700,7.9,0,0.25,N,9,0.25256410256410255
24881,28,78000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,10000,9.91,0,0.13,N,5,0.1282051282051282
24882,27,120000,RENT,2.0,DEBTCONSOLIDATION,B,11050,12.69,0,0.09,N,7,0.09208333333333334
24883,31,72000,MORTGAGE,4.0,EDUCATION,C,9000,15.96,1,0.13,Y,5,0.125
24884,30,78000,MORTGAGE,1.0,VENTURE,C,26000,15.96,0,0.33,Y,5,0.3333333333333333
24885,28,78000,MORTGAGE,12.0,MEDICAL,B,12000,10.99,0,0.15,N,10,0.15384615384615385
24886,27,39000,RENT,6.0,DEBTCONSOLIDATION,C,11100,13.48,1,0.28,Y,9,0.2846153846153846
24887,27,61200,MORTGAGE,3.0,MEDICAL,A,13000,8.49,1,0.18,N,10,0.21241830065359477
24888,28,78000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,5000,12.99,0,0.06,Y,7,0.0641025641025641
24889,32,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,6.99,0,0.1,N,10,0.10256410256410256
24890,29,72000,MORTGAGE,12.0,DEBTCONSOLIDATION,D,12000,15.62,1,0.17,Y,9,0.16666666666666666
24891,35,78000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,9450,10.99,0,0.12,N,8,0.12115384615384615
24892,29,78000,MORTGAGE,0.0,PERSONAL,B,9600,10.99,0,0.12,N,5,0.12307692307692308
24893,32,50000,RENT,3.0,HOMEIMPROVEMENT,B,11100,10.59,0,0.22,N,10,0.222
24894,31,75000,RENT,5.0,HOMEIMPROVEMENT,A,11100,6.03,0,0.15,N,5,0.148
24895,27,78000,MORTGAGE,6.0,VENTURE,D,15275,16.89,0,0.2,N,6,0.19583333333333333
24896,33,34000,RENT,17.0,DEBTCONSOLIDATION,D,11175,14.96,1,0.33,N,8,0.3286764705882353
24897,30,30809,RENT,1.0,EDUCATION,B,11200,11.99,1,0.36,N,7,0.3635301372975429
24898,33,78000,MORTGAGE,17.0,VENTURE,D,10000,15.31,0,0.13,N,10,0.1282051282051282
24899,34,33500,RENT,0.0,VENTURE,B,11200,12.21,1,0.33,N,9,0.33432835820895523
24900,28,78000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12000,5.79,0,0.15,N,5,0.15384615384615385
24901,31,34800,RENT,7.0,DEBTCONSOLIDATION,C,11200,13.23,1,0.32,Y,7,0.3218390804597701
24902,29,34900,RENT,2.0,MEDICAL,B,11200,9.99,1,0.32,N,10,0.3209169054441261
24903,33,35000,RENT,5.0,MEDICAL,B,11200,10.36,1,0.32,N,9,0.32
24904,31,35000,RENT,3.0,MEDICAL,B,11200,11.12,1,0.32,N,6,0.32
24905,27,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5000,5.42,0,0.06,N,7,0.0641025641025641
24906,30,78000,MORTGAGE,2.0,EDUCATION,B,20000,11.11,0,0.26,N,5,0.2564102564102564
24907,31,78000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5000,5.79,0,0.06,N,10,0.0641025641025641
24908,29,78000,OWN,13.0,VENTURE,A,14400,7.49,0,0.18,N,7,0.18461538461538463
24909,28,78000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,13000,10.99,0,0.17,N,9,0.16666666666666666
24910,31,78000,MORTGAGE,6.0,VENTURE,B,8000,10.0,0,0.1,N,6,0.10256410256410256
24911,35,78000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,6.54,0,0.13,N,8,0.1282051282051282
24912,27,78000,MORTGAGE,2.0,MEDICAL,B,7000,9.62,0,0.09,N,6,0.08974358974358974
24913,28,78000,OWN,12.0,MEDICAL,A,5250,5.79,0,0.07,N,10,0.0673076923076923
24914,30,78000,MORTGAGE,2.0,EDUCATION,B,10800,10.36,0,0.14,N,9,0.13846153846153847
24915,33,45600,RENT,0.0,DEBTCONSOLIDATION,A,11200,5.79,0,0.25,N,8,0.24561403508771928
24916,31,46000,RENT,4.0,DEBTCONSOLIDATION,C,11200,14.27,0,0.24,Y,6,0.24347826086956523
24917,28,46739,RENT,0.0,MEDICAL,C,11200,13.48,0,0.24,N,8,0.23962857570765314
24918,27,72000,MORTGAGE,11.0,PERSONAL,B,5000,11.86,1,0.07,N,10,0.06944444444444445
24919,27,78000,OWN,3.0,MEDICAL,D,12000,15.58,0,0.15,N,7,0.15384615384615385
24920,31,48000,RENT,5.0,EDUCATION,B,11200,10.99,0,0.23,N,5,0.23333333333333334
24921,28,48000,RENT,1.0,PERSONAL,C,11200,14.26,0,0.23,N,6,0.23333333333333334
24922,32,78000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,5400,7.88,0,0.07,N,6,0.06923076923076923
24923,30,46800,RENT,7.0,EDUCATION,C,11200,13.98,1,0.24,Y,7,0.23931623931623933
24924,33,55259,RENT,15.0,EDUCATION,D,11200,17.49,0,0.2,N,5,0.20268191606797084
24925,35,40000,OWN,3.0,PERSONAL,C,11325,15.96,0,0.28,Y,10,0.283125
24926,29,78000,MORTGAGE,13.0,VENTURE,C,10000,12.73,0,0.13,N,7,0.1282051282051282
24927,29,60000,RENT,2.0,VENTURE,C,11200,14.22,0,0.19,Y,10,0.18666666666666668
24928,27,78000,OWN,4.0,VENTURE,B,6000,12.18,0,0.08,N,10,0.07692307692307693
24929,27,78000,MORTGAGE,1.0,VENTURE,A,5125,8.59,0,0.07,N,8,0.06570512820512821
24930,33,78000,MORTGAGE,3.0,MEDICAL,B,20000,12.18,0,0.26,N,8,0.2564102564102564
24931,27,78000,OWN,2.0,PERSONAL,A,15000,8.94,0,0.19,N,7,0.19230769230769232
24932,28,63000,RENT,1.0,EDUCATION,C,11200,12.99,0,0.18,Y,7,0.17777777777777778
24933,35,72000,MORTGAGE,2.0,EDUCATION,E,20000,16.7,1,0.28,Y,9,0.2777777777777778
24934,32,63800,RENT,6.0,HOMEIMPROVEMENT,D,11200,14.74,0,0.18,N,8,0.1755485893416928
24935,34,60500,RENT,3.0,DEBTCONSOLIDATION,D,11200,15.62,1,0.19,Y,10,0.18512396694214875
24936,29,61200,MORTGAGE,2.0,MEDICAL,F,15000,17.58,1,0.21,N,5,0.24509803921568626
24937,33,70000,RENT,0.0,EDUCATION,A,11200,8.94,0,0.16,N,6,0.16
24938,30,72000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,7500,9.76,1,0.1,N,9,0.10416666666666667
24939,30,69000,RENT,3.0,EDUCATION,B,11200,12.42,1,0.16,N,6,0.16231884057971013
24940,30,75000,RENT,6.0,MEDICAL,C,11200,13.16,0,0.15,Y,5,0.14933333333333335
24941,32,78096,MORTGAGE,4.0,EDUCATION,B,10000,10.99,0,0.13,N,5,0.12804753124359763
24942,34,74000,RENT,3.0,EDUCATION,C,11200,11.66,1,0.15,N,10,0.15135135135135136
24943,35,78252,MORTGAGE,19.0,VENTURE,D,30000,17.58,0,0.38,N,8,0.38337678270203956
24944,35,83000,RENT,19.0,PERSONAL,B,11200,10.65,0,0.13,N,10,0.13493975903614458
24945,28,85000,RENT,7.0,DEBTCONSOLIDATION,B,11200,9.91,0,0.13,N,10,0.13176470588235295
24946,29,78300,MORTGAGE,1.0,VENTURE,F,10000,18.09,0,0.13,Y,9,0.1277139208173691
24947,34,78301,MORTGAGE,6.0,DEBTCONSOLIDATION,A,17000,6.62,0,0.22,N,9,0.2171108925811931
24948,32,78400,MORTGAGE,2.0,EDUCATION,B,1200,10.0,0,0.02,N,5,0.015306122448979591
24949,29,87500,RENT,2.0,EDUCATION,B,11200,10.99,0,0.13,N,8,0.128
24950,28,78408,MORTGAGE,4.0,EDUCATION,C,6000,15.23,0,0.08,N,8,0.07652280379553107
24951,31,78408,MORTGAGE,10.0,VENTURE,B,15000,12.18,0,0.19,N,8,0.19130700948882767
24952,30,78411,OTHER,15.0,VENTURE,B,15850,11.14,0,0.2,N,5,0.20214000586652384
24953,28,78465,OWN,9.0,VENTURE,B,14000,11.36,0,0.18,N,10,0.17842350092397885
24954,27,101000,RENT,2.0,DEBTCONSOLIDATION,B,11200,10.99,0,0.11,N,6,0.11089108910891089
24955,31,79050,RENT,7.0,MEDICAL,C,11200,13.99,1,0.12,N,8,0.14168247944339027
24956,35,78750,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10750,12.23,0,0.14,N,8,0.1365079365079365
24957,35,78862,MORTGAGE,14.0,EDUCATION,D,25000,12.49,0,0.32,Y,9,0.31700945956227333
24958,29,42000,RENT,1.0,MEDICAL,B,11300,9.99,0,0.27,N,5,0.26904761904761904
24959,35,56472,RENT,5.0,HOMEIMPROVEMENT,D,11300,14.42,0,0.2,N,7,0.200099164187562
24960,28,78996,MORTGAGE,10.0,HOMEIMPROVEMENT,C,12000,13.16,0,0.15,Y,5,0.15190642564180465
24961,29,25000,RENT,4.0,EDUCATION,B,11325,10.99,1,0.45,N,5,0.453
24962,33,43200,RENT,6.0,DEBTCONSOLIDATION,A,11350,7.88,0,0.26,N,7,0.26273148148148145
24963,31,35000,RENT,1.0,VENTURE,A,11400,6.91,1,0.33,N,8,0.32571428571428573
24964,27,79000,MORTGAGE,6.0,VENTURE,A,13000,7.49,0,0.16,N,8,0.16455696202531644
24965,31,79000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,20000,13.49,0,0.25,N,6,0.25316455696202533
24966,32,79000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,7800,7.49,0,0.1,N,8,0.09873417721518987
24967,30,79000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,20000,13.72,0,0.25,N,10,0.25316455696202533
24968,27,52500,RENT,7.0,PERSONAL,A,11425,7.51,0,0.22,N,7,0.21761904761904763
24969,27,79000,MORTGAGE,4.0,PERSONAL,A,9000,6.76,0,0.11,N,10,0.11392405063291139
24970,30,79000,MORTGAGE,14.0,PERSONAL,A,7500,7.14,0,0.09,N,8,0.0949367088607595
24971,27,79000,MORTGAGE,11.0,HOMEIMPROVEMENT,D,2875,14.59,0,0.04,Y,10,0.03639240506329114
24972,32,30000,RENT,1.0,MEDICAL,B,11450,9.99,1,0.38,N,6,0.38166666666666665
24973,27,73000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,10500,11.83,1,0.14,N,6,0.14383561643835616
24974,29,79000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7000,7.49,0,0.09,N,9,0.08860759493670886
24975,28,79000,MORTGAGE,4.0,VENTURE,D,2000,16.0,0,0.03,Y,10,0.02531645569620253
24976,34,79000,MORTGAGE,1.0,PERSONAL,A,4800,9.32,0,0.06,N,6,0.060759493670886074
24977,30,79000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000,9.63,0,0.08,N,8,0.0759493670886076
24978,31,79000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5000,8.0,0,0.06,N,9,0.06329113924050633
24979,29,40000,RENT,7.0,PERSONAL,A,11450,8.49,0,0.29,N,5,0.28625
24980,30,65000,RENT,14.0,PERSONAL,C,11475,13.72,0,0.18,N,6,0.17653846153846153
24981,28,22188,RENT,9.0,EDUCATION,A,11500,8.49,1,0.52,N,5,0.5182981791959618
24982,31,79100,MORTGAGE,4.0,MEDICAL,A,19150,6.99,0,0.24,N,7,0.24209860935524652
24983,33,79112,MORTGAGE,17.0,VENTURE,B,4000,10.36,0,0.05,N,6,0.05056122964910507
24984,29,79200,MORTGAGE,4.0,VENTURE,A,8000,5.42,0,0.1,N,9,0.10101010101010101
24985,28,25200,RENT,5.0,PERSONAL,D,11500,14.46,1,0.46,Y,6,0.45634920634920634
24986,27,79200,OWN,1.0,HOMEIMPROVEMENT,E,15000,17.14,0,0.19,N,8,0.1893939393939394
24987,27,30000,RENT,2.0,VENTURE,B,11500,10.36,1,0.38,N,6,0.38333333333333336
24988,30,79416,MORTGAGE,12.0,MEDICAL,C,6000,13.49,0,0.08,Y,8,0.07555152614082805
24989,27,30000,RENT,6.0,VENTURE,B,11500,10.36,1,0.38,N,7,0.38333333333333336
24990,33,79440,MORTGAGE,12.0,MEDICAL,C,5525,13.85,0,0.07,Y,9,0.06954934541792548
24991,30,32000,RENT,15.0,VENTURE,C,11500,15.23,1,0.36,N,6,0.359375
24992,29,32000,RENT,3.0,MEDICAL,C,11500,14.22,1,0.36,N,7,0.359375
24993,35,79500,MORTGAGE,5.0,PERSONAL,D,9600,14.61,0,0.12,Y,5,0.12075471698113208
24994,28,79536,MORTGAGE,12.0,PERSONAL,A,16425,7.9,0,0.21,N,8,0.20651025950512975
24995,27,34928,RENT,1.0,HOMEIMPROVEMENT,E,11500,16.0,1,0.33,N,5,0.3292487402656894
24996,30,36000,RENT,5.0,EDUCATION,C,11500,15.27,1,0.32,Y,8,0.3194444444444444
24997,32,40000,OWN,2.0,VENTURE,C,7000,12.68,0,0.17,Y,10,0.175
24998,28,30000,RENT,0.0,MEDICAL,D,11500,14.46,1,0.38,Y,5,0.38333333333333336
24999,35,79750,MORTGAGE,5.0,DEBTCONSOLIDATION,B,35000,11.99,0,0.44,N,5,0.438871473354232
25000,27,38500,RENT,0.0,DEBTCONSOLIDATION,B,11500,12.42,0,0.3,N,9,0.2987012987012987
25001,31,79800,MORTGAGE,3.0,PERSONAL,A,5000,6.91,0,0.06,N,9,0.06265664160401002
25002,29,79800,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,7.14,0,0.08,N,8,0.07518796992481203
25003,32,79872,MORTGAGE,4.0,DEBTCONSOLIDATION,C,12000,12.68,0,0.15,N,10,0.1502403846153846
25004,29,79894,MORTGAGE,7.0,VENTURE,D,20000,14.96,0,0.25,Y,10,0.2503316894885724
25005,33,79985,MORTGAGE,6.0,EDUCATION,F,8000,21.36,0,0.1,N,5,0.10001875351628431
25006,28,40000,OWN,2.0,VENTURE,B,5000,10.0,0,0.13,N,5,0.125
25007,28,79995,OWN,3.0,PERSONAL,C,15000,13.48,0,0.19,N,10,0.18751171948246764
25008,35,48000,RENT,3.0,MEDICAL,B,11500,11.11,0,0.24,N,9,0.23958333333333334
25009,35,50000,RENT,4.0,PERSONAL,B,11500,12.42,0,0.23,N,8,0.23
25010,35,40000,OWN,0.0,PERSONAL,A,5000,6.92,0,0.13,N,5,0.125
25011,28,80000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,9000,12.69,0,0.11,N,6,0.1125
25012,29,74000,RENT,13.0,HOMEIMPROVEMENT,B,11500,11.71,0,0.16,N,10,0.1554054054054054
25013,32,74500,RENT,1.0,VENTURE,A,11500,7.05,0,0.15,N,8,0.15436241610738255
25014,33,92259,RENT,2.0,EDUCATION,B,11500,10.0,0,0.12,N,7,0.12464908572605382
25015,35,110000,RENT,2.0,VENTURE,B,11500,11.49,0,0.1,N,10,0.10454545454545454
25016,27,78262,RENT,4.0,HOMEIMPROVEMENT,B,11525,10.99,0,0.15,N,8,0.14726176177455214
25017,34,80000,MORTGAGE,4.0,PERSONAL,A,15000,6.03,0,0.19,N,10,0.1875
25018,32,65000,RENT,2.0,HOMEIMPROVEMENT,C,11600,13.49,0,0.18,Y,8,0.17846153846153845
25019,34,74000,MORTGAGE,13.0,VENTURE,C,10000,15.96,1,0.14,Y,10,0.13513513513513514
25020,27,80000,MORTGAGE,11.0,PERSONAL,A,8500,6.03,0,0.11,N,6,0.10625
25021,32,25000,RENT,4.0,MEDICAL,C,11700,12.68,1,0.47,Y,10,0.468
25022,31,35000,RENT,6.0,MEDICAL,C,11700,13.06,1,0.33,N,9,0.3342857142857143
25023,27,44004,RENT,1.0,EDUCATION,D,11750,15.31,1,0.27,Y,8,0.26702117989273705
25024,29,80000,MORTGAGE,13.0,EDUCATION,A,10000,7.9,0,0.13,N,9,0.125
25025,28,80000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.15,N,6,0.15
25026,27,98000,RENT,3.0,EDUCATION,C,11750,13.47,0,0.12,Y,6,0.11989795918367346
25027,28,80000,OWN,12.0,EDUCATION,A,8400,7.9,0,0.1,N,5,0.105
25028,30,80000,MORTGAGE,2.0,EDUCATION,A,3000,6.62,0,0.04,N,9,0.0375
25029,27,80000,MORTGAGE,11.0,EDUCATION,B,7500,11.71,0,0.09,N,10,0.09375
25030,27,80000,MORTGAGE,4.0,PERSONAL,A,6000,6.03,0,0.07,N,10,0.075
25031,33,30000,RENT,3.0,DEBTCONSOLIDATION,B,11975,9.99,1,0.4,N,8,0.39916666666666667
25032,27,42000,RENT,1.0,MEDICAL,B,11975,12.53,0,0.29,N,6,0.2851190476190476
25033,31,80000,MORTGAGE,13.0,EDUCATION,A,20000,8.9,0,0.25,N,10,0.25
25034,33,58344,RENT,5.0,VENTURE,D,11975,16.29,0,0.21,Y,9,0.20524818318935967
25035,27,80000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7400,12.69,0,0.09,N,7,0.0925
25036,32,80000,MORTGAGE,15.0,VENTURE,A,12000,5.99,0,0.15,N,8,0.15
25037,30,22452,RENT,2.0,VENTURE,A,12000,7.29,1,0.53,N,5,0.5344735435595938
25038,29,80000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,25000,7.49,0,0.31,N,7,0.3125
25039,34,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,11000,10.99,0,0.14,N,6,0.1375
25040,32,24000,RENT,2.0,MEDICAL,A,12000,7.49,1,0.5,N,8,0.5
25041,30,62900,MORTGAGE,2.0,MEDICAL,B,10000,10.99,1,0.14,N,6,0.1589825119236884
25042,27,80000,MORTGAGE,2.0,EDUCATION,A,12000,6.99,0,0.15,N,6,0.15
25043,28,25000,RENT,1.0,MEDICAL,B,12000,9.83,1,0.48,N,9,0.48
25044,30,80000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,11000,7.49,0,0.14,N,6,0.1375
25045,34,25200,RENT,6.0,PERSONAL,C,12000,13.48,1,0.48,N,10,0.47619047619047616
25046,30,25536,RENT,4.0,MEDICAL,C,12000,14.79,1,0.47,Y,10,0.4699248120300752
25047,29,80000,MORTGAGE,5.0,MEDICAL,B,22000,10.59,0,0.28,N,10,0.275
25048,27,80000,MORTGAGE,5.0,PERSONAL,C,35000,13.48,0,0.44,N,8,0.4375
25049,34,80000,MORTGAGE,3.0,VENTURE,A,3600,5.99,0,0.04,N,9,0.045
25050,28,80000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,4400,10.99,0,0.06,N,5,0.055
25051,32,80000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,15350,8.49,0,0.19,N,7,0.191875
25052,27,26237,RENT,0.0,VENTURE,C,12000,13.22,1,0.46,N,5,0.4573693638754431
25053,32,26400,RENT,12.0,VENTURE,A,12000,6.17,1,0.45,N,9,0.45454545454545453
25054,29,27000,RENT,1.0,DEBTCONSOLIDATION,D,12000,13.24,1,0.44,Y,6,0.4444444444444444
25055,27,28000,RENT,8.0,MEDICAL,A,12000,7.51,1,0.43,N,9,0.42857142857142855
25056,30,28000,RENT,5.0,PERSONAL,C,12000,14.22,1,0.43,N,8,0.42857142857142855
25057,28,28080,RENT,0.0,DEBTCONSOLIDATION,A,12000,7.88,1,0.43,N,5,0.42735042735042733
25058,31,80000,MORTGAGE,7.0,PERSONAL,B,25000,9.99,0,0.31,N,10,0.3125
25059,27,80000,MORTGAGE,6.0,MEDICAL,B,23750,10.99,0,0.3,N,9,0.296875
25060,34,30000,RENT,2.0,PERSONAL,A,12000,7.49,1,0.4,N,6,0.4
25061,28,30000,RENT,4.0,DEBTCONSOLIDATION,A,12000,6.62,1,0.4,N,7,0.4
25062,34,30000,RENT,2.0,HOMEIMPROVEMENT,A,12000,8.9,1,0.4,N,8,0.4
25063,29,30000,RENT,0.0,PERSONAL,B,12000,10.36,1,0.4,N,7,0.4
25064,30,80000,MORTGAGE,7.0,VENTURE,B,16800,10.99,0,0.21,N,8,0.21
25065,30,30000,RENT,4.0,DEBTCONSOLIDATION,D,12000,15.21,1,0.4,Y,6,0.4
25066,27,30000,RENT,5.0,EDUCATION,B,12000,11.36,1,0.4,N,9,0.4
25067,28,80000,MORTGAGE,11.0,PERSONAL,A,16000,5.99,0,0.2,N,7,0.2
25068,30,80000,MORTGAGE,1.0,EDUCATION,B,4975,10.59,0,0.06,N,9,0.0621875
25069,31,30000,RENT,4.0,DEBTCONSOLIDATION,B,12000,10.39,1,0.4,N,9,0.4
25070,34,80000,MORTGAGE,5.0,PERSONAL,A,12000,7.49,0,0.15,N,9,0.15
25071,34,30412,RENT,4.0,MEDICAL,B,12000,10.38,1,0.39,N,5,0.3945810864132579
25072,30,31200,RENT,0.0,PERSONAL,E,12000,16.45,1,0.38,Y,7,0.38461538461538464
25073,35,80000,OWN,5.0,PERSONAL,D,15000,15.99,0,0.19,Y,9,0.1875
25074,30,80000,MORTGAGE,2.0,VENTURE,C,6000,14.17,0,0.07,Y,6,0.075
25075,31,74000,MORTGAGE,13.0,VENTURE,C,1500,12.68,1,0.02,N,10,0.02027027027027027
25076,31,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,16000,13.8,0,0.2,N,9,0.2
25077,29,32000,RENT,3.0,PERSONAL,A,12000,7.49,1,0.38,N,9,0.375
25078,31,80000,MORTGAGE,6.0,EDUCATION,A,12750,7.29,0,0.16,N,10,0.159375
25079,27,80000,MORTGAGE,0.0,PERSONAL,B,8000,9.63,0,0.1,N,6,0.1
25080,28,32000,RENT,12.0,DEBTCONSOLIDATION,A,12000,7.88,1,0.38,N,9,0.375
25081,28,32400,RENT,3.0,DEBTCONSOLIDATION,C,12000,14.26,1,0.37,N,10,0.37037037037037035
25082,31,80000,MORTGAGE,10.0,MEDICAL,A,10000,7.49,0,0.13,N,5,0.125
25083,29,32800,RENT,13.0,MEDICAL,E,12000,16.45,1,0.37,N,9,0.36585365853658536
25084,32,33000,RENT,1.0,EDUCATION,A,12000,6.54,1,0.36,N,8,0.36363636363636365
25085,28,80000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,15000,14.17,0,0.19,N,8,0.1875
